Year,Genus,Specific epithet,Taxon,Native,Non-native,Invasive
2016,Acer,saccharum,acer saccharum,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Carya,cordiformis,carya cordiformis,y,n,n
2016,Ulmus,americana,ulmus americana,y,n,n
2016,Ulmus,americana,ulmus americana,y,n,n
2016,Carya,cordiformis,carya cordiformis,y,n,n
2016,Ulmus,americana,ulmus americana,y,n,n
2016,Sassafras,albidum,sassafras albidum,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Sassafras,albidum,sassafras albidum,y,n,n
2016,Acer,saccharum,acer saccharum,y,n,n
2016,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2016,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Acer,saccharum,acer saccharum,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2016,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Carya,cordiformis,carya cordiformis,y,n,n
2016,Acer,saccharum,acer saccharum,y,n,n
2016,Acer,saccharum,acer saccharum,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Ailanthus,altissima,ailanthus altissima,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Amelanchier,sp.,amelanchier sp.,#N/A,#N/A,#N/A
2016,phellodendron,amurense,phellodendron amurense,n,y,y
2016,phellodendron,amurense,phellodendron amurense,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Carya,glabra,carya glabra,y,n,n
2016,Carya,glabra,carya glabra,y,n,n
2016,Carya,glabra,carya glabra,y,n,n
2016,Sassafras,albidum,sassafras albidum,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Fagus,grandifolia,fagus grandifolia,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Fraxinus,americana,fraxinus americana,y,n,n
2016,Carya,cordiformis,carya cordiformis,y,n,n
2016,Carya,glabra,carya glabra,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Carya,cordiformis,carya cordiformis,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Frangula,alnus,frangula alnus,n,y,y
2016,Frangula,alnus,frangula alnus,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Rubus,allegheniensis,rubus allegheniensis,y,n,n
2016,Rubus,allegheniensis,rubus allegheniensis,y,n,n
2016,Rubus,allegheniensis,rubus allegheniensis,y,n,n
2016,Rubus,allegheniensis,rubus allegheniensis,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2016,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Euonymus,hamiltonianus,euonymus hamiltonianus,n,y,n
2016,Euonymus,hamiltonianus,euonymus hamiltonianus,n,y,n
2016,Euonymus,hamiltonianus,euonymus hamiltonianus,n,y,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Euonymus,hamiltonianus,euonymus hamiltonianus,n,y,n
2016,Euonymus,hamiltonianus,euonymus hamiltonianus,n,y,n
2016,Euonymus,hamiltonianus,euonymus hamiltonianus,n,y,n
2016,Euonymus,hamiltonianus,euonymus hamiltonianus,n,y,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Populus,grandidentata,populus grandidentata,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Fraxinus,americana,fraxinus americana,y,n,n
2016,Fraxinus,americana,fraxinus americana,y,n,n
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Populus,grandidentata,populus grandidentata,y,n,n
2016,Fraxinus,americana,fraxinus americana,y,n,n
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Amelanchier,sp.,amelanchier sp.,#N/A,#N/A,#N/A
2016,Ostrya,virginiana,ostrya virginiana,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Acer,rubrum,acer rubrum,y,n,n
2016,Acer,rubrum,acer rubrum,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2016,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Populus,grandidentata,populus grandidentata,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Populus,grandidentata,populus grandidentata,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Amelanchier,sp.,amelanchier sp.,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Quercus,alba,quercus alba,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Betula,lenta,betula lenta,y,n,n
2016,Betula,lenta,betula lenta,y,n,n
2016,Betula,lenta,betula lenta,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Viburnum,setigerum,viburnum setigerum,n,y,n
2016,Viburnum,setigerum,viburnum setigerum,n,y,n
2016,Viburnum,setigerum,viburnum setigerum,n,y,n
2016,Viburnum,setigerum,viburnum setigerum,n,y,n
2016,Betula,lenta,betula lenta,y,n,n
2016,Betula,lenta,betula lenta,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Ostrya,virginiana,ostrya virginiana,y,n,n
2016,Ostrya,virginiana,ostrya virginiana,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Quercus,rubra,quercus rubra,y,n,n
2016,Betula,lenta,betula lenta,y,n,n
2016,Betula,lenta,betula lenta,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Ostrya,virginiana,ostrya virginiana,y,n,n
2016,Acer,saccharum,acer saccharum,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Acer,saccharum,acer saccharum,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Ostrya,virginiana,ostrya virginiana,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Aralia,elata,aralia elata,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2016,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Prunus,sp.,prunus sp.,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Acer,saccharum,acer saccharum,y,n,n
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Malus,sp.,malus sp.,#N/A,#N/A,#N/A
2016,Aralia,elata,aralia elata,n,y,y
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Prunus,serotina,prunus serotina,y,n,n
2016,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Dead,,dead ,#N/A,#N/A,#N/A
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Sambucus,canadensis,sambucus canadensis,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Phellodendron,amurense,phellodendron amurense,n,y,y
2016,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2016,Liriodendron,tulipifera,liriodendron tulipifera,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
2016,Lindera,benzoin,lindera benzoin,y,n,n
